             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
           3430943 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430944 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430945 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430946 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430947 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430948 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430949 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430950 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430951 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430952 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430953 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430954 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430955 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430956 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430957 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430958 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430959 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430960 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430961 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430962 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430963 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430964 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430965 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430966 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430967 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430968 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430969 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430970 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430971 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430972 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430973 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430974 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430975 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430976 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430977 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430978 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430979 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430980 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430981 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430982 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430983 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430984 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430985 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430986 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430987 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430988 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430989 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430990 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430991 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430992 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430993 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430994 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430995 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430996 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430997 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430998 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3430999 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431000 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431001 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431002 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431003 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431004 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431005 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431006 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431007 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431008 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431009 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431010 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431011 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431012 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431013 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431014 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431015 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431016 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431017 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431018 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431019 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431020 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431021 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431022 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431023 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431024 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431025 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431026 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431027 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431028 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431029 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431030 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431031 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431032 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431033 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431034 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431035 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431036 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431037 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431038 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431039 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431040 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431041 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431042 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431043 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431044 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431045 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431046 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431047 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431048 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431049 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431050 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431051 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431052 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431053 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431054 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431055 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431056 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431057 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431058 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431059 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431060 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431061 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431062 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431063 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431064 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431065 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431066 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431067 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431068 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431069 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431070 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431071 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431072 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431073 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431074 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431075 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431076 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431077 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431078 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431079 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431080 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431081 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431082 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431083 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431084 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431085 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431086 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431087 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431088 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431089 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431090 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431091 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431092 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431093 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431094 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431095 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431096 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431097 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431098 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431099 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431100 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431101 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431102 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431103 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431104 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431105 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431106 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431107 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431108 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431109 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431110 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431111 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431112 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431113 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431114 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431115 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431116 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431117 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431118 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431119 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431120 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431121 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431122 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431123 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431124 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431125 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431126 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431127 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431128 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431129 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431130 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431131 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431132 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431133 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431134 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431135 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431136 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431137 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431138 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431139 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431140 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431141 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431142 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431143 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431144 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431145 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431146 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431147 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431148 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431149 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431150 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431151 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431152 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431153 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431154 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431155 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431156 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431157 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431158 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431159 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431160 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431161 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431162 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431163 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431164 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431165 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431166 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431167 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431168 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431169 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431170 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431171 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431172 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431173 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431174 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431175 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431176 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431177 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431178 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431179 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431180 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431181 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431182 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431183 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431184 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431185 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431186 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431187 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431188 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431189 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431190 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431191 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431192 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431193 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431194 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431195 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431196 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431197 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431198 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431199 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431200 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431201 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431202 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431203 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431204 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431205 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431206 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431207 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431208 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431209 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431210 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431211 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431212 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431213 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431214 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431215 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431216 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431217 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431218 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431219 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431220 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431221 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431222 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431223 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431224 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431225 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431226 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431227 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431228 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431229 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431230 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431231 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431232 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431233 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431234 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431235 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431236 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431237 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431238 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431239 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
